"ntau","D","pe"
17400,2.16,0.608961245466507
17500,2.16,0.603911840093336
17600,2.16,0.603911840093336
17700,2.16,0.598818604363756
17800,2.16,0.598818604363756
17900,2.16,0.598818604363756
18000,2.16,0.593681879648113
18100,2.16,0.593681879648113
18200,2.16,0.588502035405231
18300,2.16,0.588502035405231
18400,2.16,0.583279361727454
18500,2.16,0.583279361727454
18600,2.16,0.583279361727454
18700,2.16,0.57801450195722
18800,2.16,0.57801450195722
18900,2.16,0.572707805919831
19000,2.16,0.572707805919831
19100,2.16,0.567359761734504
19200,2.16,0.567359761734504
19300,2.16,0.567359761734504
19400,2.16,0.561970888726576
19500,2.16,0.561970888726576
19600,2.16,0.556541738025317
19700,2.16,0.556541738025317
19800,2.16,0.556541738025317
19900,2.16,0.551072893150038
20000,2.16,0.551072893150038
20100,2.16,0.54556497058302
20200,2.16,0.54556497058302
20300,2.16,0.54556497058302
20400,2.16,0.540018620327751
20500,2.16,0.540018620327751
20600,2.16,0.534434427093839
20700,2.16,0.534434427093839
20800,2.16,0.534434427093839
20900,2.16,0.528813308050099
21000,2.16,0.528813308050099
21100,2.16,0.523156014071503
21200,2.16,0.523156014071503
21300,2.16,0.523156014071503
21400,2.16,0.517463140514442
21500,2.16,0.517463140514442
21600,2.16,0.517463140514442
21700,2.16,0.511735610433092
21800,2.16,0.511735610433092
21900,2.16,0.511735610433092
22000,2.16,0.505974285653115
22100,2.16,0.505974285653115
22200,2.16,0.500180064878101
22300,2.16,0.500180064878101
22400,2.16,0.500180064878101
22500,2.16,0.494353884068813
22600,2.16,0.494353884068813
22700,2.16,0.494353884068813
22800,2.16,0.488496626824609
22900,2.16,0.488496626824609
23000,2.16,0.488496626824609
23100,2.16,0.482609484526313
23200,2.16,0.482609484526313
23300,2.16,0.482609484526313
23400,2.16,0.476693416954923
23500,2.16,0.476693416954923
23600,2.16,0.476693416954923
23700,2.16,0.470749512244152
23800,2.16,0.470749512244152
23900,2.16,0.470749512244152
24000,2.16,0.464778897176262
24100,2.16,0.464778897176262
24200,2.16,0.464778897176262
24300,2.16,0.458782737344388
24400,2.16,0.458782737344388
24500,2.16,0.458782737344388
24600,2.16,0.452762237271033
24700,2.16,0.452762237271033
24800,2.16,0.452762237271033
24900,2.16,0.44671864048045
25000,2.16,0.44671864048045
25100,2.16,0.44671864048045
25200,2.16,0.440653229522622
25300,2.16,0.440653229522622
25400,2.16,0.440653229522622
25500,2.16,0.440653229522622
25600,2.16,0.434567245659691
25700,2.16,0.434567245659691
25800,2.16,0.434567245659691
25900,2.16,0.428462210059988
26000,2.16,0.428462210059988
26100,2.16,0.428462210059988
26200,2.16,0.42233944158149
26300,2.16,0.42233944158149
26400,2.16,0.42233944158149
26500,2.16,0.416200378067286
26600,2.16,0.416200378067286
26700,2.16,0.416200378067286
26800,2.16,0.416200378067286
26900,2.16,0.410046495698221
27000,2.16,0.410046495698221
27100,2.16,0.410046495698221
27200,2.16,0.403879308677356
27300,2.16,0.403879308677356
27400,2.16,0.403879308677356
27500,2.16,0.403879308677356
27600,2.16,0.397700368849683
27700,2.16,0.397700368849683
27800,2.16,0.397700368849683
27900,2.16,0.391511265254836
28000,2.16,0.391511265254836
28100,2.16,0.391511265254836
28200,2.16,0.391511265254836
28300,2.16,0.385313623610524
28400,2.16,0.385313623610524
28500,2.16,0.385313623610524
28600,2.16,0.379109035465459
28700,2.16,0.379109035465459
28800,2.16,0.379109035465459
28900,2.16,0.379109035465459
29000,2.16,0.372899338850947
29100,2.16,0.372899338850947
29200,2.16,0.372899338850947
29300,2.16,0.372899338850947
29400,2.16,0.366686195177284
29500,2.16,0.366686195177284
29600,2.16,0.366686195177284
29700,2.16,0.366686195177284
29800,2.16,0.360471370248165
29900,2.16,0.360471370248165
30000,2.16,0.360471370248165
30100,2.16,0.354256662848926
30200,2.16,0.354256662848926
30300,2.16,0.354256662848926
30400,2.16,0.354256662848926
30500,2.16,0.348043903770598
30600,2.16,0.348043903770598
30700,2.16,0.348043903770598
30800,2.16,0.348043903770598
30900,2.16,0.341834954750863
31000,2.16,0.341834954750863
31100,2.16,0.341834954750863
31200,2.16,0.341834954750863
31300,2.16,0.335631707330325
31400,2.16,0.335631707330325
31500,2.16,0.335631707330325
31600,2.16,0.335631707330325
31700,2.16,0.329436081622662
31800,2.16,0.329436081622662
31900,2.16,0.329436081622662
32000,2.16,0.329436081622662
32100,2.16,0.323249964906108
32200,2.16,0.323249964906108
32300,2.16,0.323249964906108
32400,2.16,0.323249964906108
32500,2.16,0.31707545098538
32600,2.16,0.31707545098538
32700,2.16,0.31707545098538
32800,2.16,0.31707545098538
32900,2.16,0.31707545098538
33000,2.16,0.310914476957837
33100,2.16,0.310914476957837
33200,2.16,0.310914476957837
33300,2.16,0.310914476957837
33400,2.16,0.304769063166629
33500,2.16,0.304769063166629
33600,2.16,0.304769063166629
33700,2.16,0.304769063166629
33800,2.16,0.298641251047539
33900,2.16,0.298641251047539
34000,2.16,0.298641251047539
34100,2.16,0.298641251047539
34200,2.16,0.292533101361398
34300,2.16,0.292533101361398
34400,2.16,0.292533101361398
34500,2.16,0.292533101361398
34600,2.16,0.292533101361398
34700,2.16,0.286446692335228
34800,2.16,0.286446692335228
34900,2.16,0.286446692335228
35000,2.16,0.286446692335228
35100,2.16,0.280384117712251
35200,2.16,0.280384117712251
35300,2.16,0.280384117712251
35400,2.16,0.280384117712251
35500,2.16,0.280384117712251
35600,2.16,0.274347484534834
35700,2.16,0.274347484534834
35800,2.16,0.274347484534834
35900,2.16,0.274347484534834
36000,2.16,0.268338910904215
36100,2.16,0.268338910904215
36200,2.16,0.268338910904215
36300,2.16,0.268338910904215
36400,2.16,0.268338910904215
36500,2.16,0.262360525176981
36600,2.16,0.262360525176981
36700,2.16,0.262360525176981
36800,2.16,0.262360525176981
36900,2.16,0.262360525176981
37000,2.16,0.256414461859034
37100,2.16,0.256414461859034
37200,2.16,0.256414461859034
37300,2.16,0.256414461859034
37400,2.16,0.256414461859034
37500,2.16,0.250502859879922
37600,2.16,0.250502859879922
37700,2.16,0.250502859879922
37800,2.16,0.250502859879922
37900,2.16,0.244627860114901
38000,2.16,0.244627860114901
38100,2.16,0.244627860114901
38200,2.16,0.244627860114901
38300,2.16,0.244627860114901
38400,2.16,0.238791602825062
38500,2.16,0.238791602825062
38600,2.16,0.238791602825062
38700,2.16,0.238791602825062
38800,2.16,0.238791602825062
38900,2.16,0.232996225018186
39000,2.16,0.232996225018186
39100,2.16,0.232996225018186
39200,2.16,0.232996225018186
39300,2.16,0.232996225018186
39400,2.16,0.227243857733349
39500,2.16,0.227243857733349
39600,2.16,0.227243857733349
39700,2.16,0.227243857733349
39800,2.16,0.227243857733349
39900,2.16,0.221536582338011
40000,2.16,0.221536582338011
40100,2.16,0.221536582338011
40200,2.16,0.221536582338011
40300,2.16,0.221536582338011
40400,2.16,0.221536582338011
40500,2.16,0.215876591871101
40600,2.16,0.215876591871101
40700,2.16,0.215876591871101
40800,2.16,0.215876591871101
40900,2.16,0.215876591871101
41000,2.16,0.21026594101853
41100,2.16,0.21026594101853
41200,2.16,0.21026594101853
41300,2.16,0.21026594101853
41400,2.16,0.21026594101853
41500,2.16,0.20470670839257
41600,2.16,0.20470670839257
41700,2.16,0.20470670839257
41800,2.16,0.20470670839257
41900,2.16,0.20470670839257
42000,2.16,0.199200952048991
42100,2.16,0.199200952048991
42200,2.16,0.199200952048991
42300,2.16,0.199200952048991
42400,2.16,0.199200952048991
42500,2.16,0.199200952048991
42600,2.16,0.193750706399621
42700,2.16,0.193750706399621
42800,2.16,0.193750706399621
42900,2.16,0.193750706399621
43000,2.16,0.193750706399621
43100,2.16,0.188357979080957
43200,2.16,0.188357979080957
43300,2.16,0.188357979080957
43400,2.16,0.188357979080957
43500,2.16,0.188357979080957
43600,2.16,0.188357979080957
43700,2.16,0.183024747785121
43800,2.16,0.183024747785121
43900,2.16,0.183024747785121
44000,2.16,0.183024747785121
44100,2.16,0.183024747785121
44200,2.16,0.183024747785121
44300,2.16,0.177752957059843
44400,2.16,0.177752957059843
44500,2.16,0.177752957059843
44600,2.16,0.177752957059843
44700,2.16,0.177752957059843
44800,2.16,0.177752957059843
44900,2.16,0.172544483124376
45000,2.16,0.172544483124376
45100,2.16,0.172544483124376
45200,2.16,0.172544483124376
45300,2.16,0.172544483124376
45400,2.16,0.167401259031439
45500,2.16,0.167401259031439
45600,2.16,0.167401259031439
45700,2.16,0.167401259031439
45800,2.16,0.167401259031439
45900,2.16,0.167401259031439
46000,2.16,0.16232507798015
46100,2.16,0.16232507798015
46200,2.16,0.16232507798015
46300,2.16,0.16232507798015
46400,2.16,0.16232507798015
46500,2.16,0.16232507798015
46600,2.16,0.157317719578435
46700,2.16,0.157317719578435
46800,2.16,0.157317719578435
46900,2.16,0.157317719578435
47000,2.16,0.157317719578435
47100,2.16,0.157317719578435
47200,2.16,0.152380914088518
47300,2.16,0.152380914088518
47400,2.16,0.152380914088518
47500,2.16,0.152380914088518
47600,2.16,0.152380914088518
47700,2.16,0.152380914088518
47800,2.16,0.1475163392046
47900,2.16,0.1475163392046
48000,2.16,0.1475163392046
48100,2.16,0.1475163392046
48200,2.16,0.1475163392046
48300,2.16,0.1475163392046
48400,2.16,0.1475163392046
48500,2.16,0.142725616857637
48600,2.16,0.142725616857637
48700,2.16,0.142725616857637
48800,2.16,0.142725616857637
48900,2.16,0.142725616857637
49000,2.16,0.142725616857637
49100,2.16,0.138010310056959
49200,2.16,0.138010310056959
49300,2.16,0.138010310056959
49400,2.16,0.138010310056959
49500,2.16,0.138010310056959
49600,2.16,0.138010310056959
49700,2.16,0.133371919778756
49800,2.16,0.133371919778756
49900,2.16,0.133371919778756
50000,2.16,0.133371919778756
0,2.18,0
100,2.18,0
200,2.18,0
300,2.18,0
400,2.18,0
500,2.18,0
600,2.18,0
700,2.18,0
800,2.18,0
900,2.18,0
1000,2.18,0
1100,2.18,0
1200,2.18,0.985732642149708
1300,2.18,0.984511336478324
1400,2.18,0.983094597014283
1500,2.18,0.981606035519928
1600,2.18,0.980030658372546
1700,2.18,0.978309125237475
1800,2.18,0.976502499797221
1900,2.18,0.974955789796573
2000,2.18,0.972920235158041
2100,2.18,0.971299535738553
2200,2.18,0.969152820039006
2300,2.18,0.967589756873695
2400,2.18,0.965475947801909
2500,2.18,0.963647724582967
2600,2.18,0.961689521376545
2700,2.18,0.959592743018645
2800,2.18,0.957348990339564
2900,2.18,0.955564051219143
3000,2.18,0.953686836288917
3100,2.18,0.951033571581941
3200,2.18,0.948924418378576
3300,2.18,0.947459193694313
3400,2.18,0.945168862243929
3500,2.18,0.942762827042534
3600,2.18,0.941092125451161
3700,2.18,0.938481830772215
3800,2.18,0.936669693511379
3900,2.18,0.933839068974329
4000,2.18,0.9318746611902
4100,2.18,0.929846155772835
4200,2.18,0.927751659953707
4300,2.18,0.925589061263696
4400,2.18,0.923356714385748
4500,2.18,0.92105241593503
4600,2.18,0.918674083496446
4700,2.18,0.916219584993936
4800,2.18,0.913686739204996
4900,2.18,0.911073323321412
5000,2.18,0.908377062355846
5100,2.18,0.906997140923216
5200,2.18,0.904172073576521
5300,2.18,0.901258429365429
5400,2.18,0.899767568172409
5500,2.18,0.896716220227641
5600,2.18,0.895155105940991
5700,2.18,0.89196024190608
5800,2.18,0.890326010927661
5900,2.18,0.886982158689254
6000,2.18,0.885271877038016
6100,2.18,0.883535580453188
6200,2.18,0.879983593624507
6300,2.18,0.878167222843799
6400,2.18,0.876323313348687
6500,2.18,0.872552302241797
6600,2.18,0.870624340778551
6700,2.18,0.868667606055284
6800,2.18,0.864666397019387
6900,2.18,0.862621208173431
7000,2.18,0.860545658511793
7100,2.18,0.858439702278688
7200,2.18,0.856302819483489
7300,2.18,0.854134645795883
7400,2.18,0.851934815625121
7500,2.18,0.847438873512475
7600,2.18,0.845141868588669
7700,2.18,0.842811734769214
7800,2.18,0.840447946359115
7900,2.18,0.838050442988975
8000,2.18,0.835618699811076
8100,2.18,0.833152346097824
8200,2.18,0.830651011192872
8300,2.18,0.82811432469229
8400,2.18,0.825541916633006
8500,2.18,0.822933417688673
8600,2.18,0.82028845937314
8700,2.18,0.817606521935845
8800,2.18,0.814887542396678
8900,2.18,0.812131005216574
9000,2.18,0.812131005216574
9100,2.18,0.809336547463229
9200,2.18,0.806503808181956
9300,2.18,0.803632428648362
9400,2.18,0.800722052629824
9500,2.18,0.797772326655919
9600,2.18,0.794782753366405
9700,2.18,0.791753278202324
9800,2.18,0.791753278202324
9900,2.18,0.788683412084778
10000,2.18,0.785572815481492
10100,2.18,0.782421153114437
10200,2.18,0.779228094287276
10300,2.18,0.779228094287276
10400,2.18,0.775993313222808
10500,2.18,0.772716489410567
10600,2.18,0.769397307964672
10700,2.18,0.769397307964672
10800,2.18,0.766035317651084
10900,2.18,0.76263049943916
11000,2.18,0.759182416419589
11100,2.18,0.759182416419589
11200,2.18,0.755690779993002
11300,2.18,0.75215530913168
11400,2.18,0.748575730801152
11500,2.18,0.748575730801152
11600,2.18,0.744951780392681
11700,2.18,0.741283202166699
11800,2.18,0.741283202166699
11900,2.18,0.737569613707354
12000,2.18,0.733811049339171
12100,2.18,0.733811049339171
12200,2.18,0.730007147752841
12300,2.18,0.726157826709962
12400,2.18,0.726157826709962
12500,2.18,0.722262613869037
12600,2.18,0.718321451245759
12700,2.18,0.718321451245759
12800,2.18,0.714334158522951
12900,2.18,0.714334158522951
13000,2.18,0.710300568194429
13100,2.18,0.706220526106381
13200,2.18,0.706220526106381
13300,2.18,0.702093761893342
13400,2.18,0.702093761893342
13500,2.18,0.697920409113394
13600,2.18,0.693700227804624
13700,2.18,0.693700227804624
13800,2.18,0.689433122844417
13900,2.18,0.689433122844417
14000,2.18,0.685119015323303
14100,2.18,0.685119015323303
14200,2.18,0.680757843146387
14300,2.18,0.676349561643905
14400,2.18,0.676349561643905
14500,2.18,0.671894144190571
14600,2.18,0.671894144190571
14700,2.18,0.66739158283336
14800,2.18,0.66739158283336
14900,2.18,0.662841765464517
15000,2.18,0.662841765464517
15100,2.18,0.658244969595224
15200,2.18,0.658244969595224
15300,2.18,0.65360112440302
15400,2.18,0.65360112440302
15500,2.18,0.648910303056
15600,2.18,0.648910303056
15700,2.18,0.644172600644524
15800,2.18,0.644172600644524
15900,2.18,0.639388134849809
16000,2.18,0.639388134849809
16100,2.18,0.634557046617335
16200,2.18,0.634557046617335
16300,2.18,0.629679500834349
16400,2.18,0.629679500834349
16500,2.18,0.624755571541201
16600,2.18,0.624755571541201
16700,2.18,0.619785703938314
16800,2.18,0.619785703938314
16900,2.18,0.614770023931767
17000,2.18,0.614770023931767
17100,2.18,0.60970879900689
17200,2.18,0.60970879900689
17300,2.18,0.604602324012502
17400,2.18,0.604602324012502
17500,2.18,0.599450921845877
17600,2.18,0.599450921845877
17700,2.18,0.599450921845877
17800,2.18,0.594254944135609
17900,2.18,0.594254944135609
18000,2.18,0.589014771921251
18100,2.18,0.589014771921251
18200,2.18,0.583730816328593
18300,2.18,0.583730816328593
18400,2.18,0.583730816328593
18500,2.18,0.578403411801011
18600,2.18,0.578403411801011
18700,2.18,0.573033246144469
18800,2.18,0.573033246144469
18900,2.18,0.567620717681794
19000,2.18,0.567620717681794
19100,2.18,0.567620717681794
19200,2.18,0.562166364505456
19300,2.18,0.562166364505456
19400,2.18,0.556670758060089
19500,2.18,0.556670758060089
19600,2.18,0.556670758060089
19700,2.18,0.551134503763771
19800,2.18,0.551134503763771
19900,2.18,0.545558241615122
20000,2.18,0.545558241615122
20100,2.18,0.545558241615122
20200,2.18,0.539942646784545
20300,2.18,0.539942646784545
20400,2.18,0.534288429899389
20500,2.18,0.534288429899389
20600,2.18,0.534288429899389
20700,2.18,0.52859633711736
20800,2.18,0.52859633711736
20900,2.18,0.52859633711736
21000,2.18,0.522867153854896
21100,2.18,0.522867153854896
21200,2.18,0.517101701504444
21300,2.18,0.517101701504444
21400,2.18,0.517101701504444
21500,2.18,0.511300839286664
21600,2.18,0.511300839286664
21700,2.18,0.511300839286664
21800,2.18,0.505465464708455
21900,2.18,0.505465464708455
22000,2.18,0.505465464708455
22100,2.18,0.499596513991862
22200,2.18,0.499596513991862
22300,2.18,0.499596513991862
22400,2.18,0.493694962471724
22500,2.18,0.493694962471724
22600,2.18,0.487761824959865
22700,2.18,0.487761824959865
22800,2.18,0.487761824959865
22900,2.18,0.481798066835255
23000,2.18,0.481798066835255
23100,2.18,0.481798066835255
23200,2.18,0.475804961265423
23300,2.18,0.475804961265423
23400,2.18,0.475804961265423
23500,2.18,0.469783554113715
23600,2.18,0.469783554113715
23700,2.18,0.469783554113715
23800,2.18,0.463735020993868
23900,2.18,0.463735020993868
24000,2.18,0.463735020993868
24100,2.18,0.457660578235825
24200,2.18,0.457660578235825
24300,2.18,0.457660578235825
24400,2.18,0.457660578235825
24500,2.18,0.451561483000613
24600,2.18,0.451561483000613
24700,2.18,0.451561483000613
24800,2.18,0.445439033345182
24900,2.18,0.445439033345182
25000,2.18,0.445439033345182
25100,2.18,0.439294568234702
25200,2.18,0.439294568234702
25300,2.18,0.439294568234702
25400,2.18,0.433129467499797
25500,2.18,0.433129467499797
25600,2.18,0.433129467499797
25700,2.18,0.426945072268603
25800,2.18,0.426945072268603
25900,2.18,0.426945072268603
26000,2.18,0.426945072268603
26100,2.18,0.420743002824825
26200,2.18,0.420743002824825
26300,2.18,0.420743002824825
26400,2.18,0.414524681154285
26500,2.18,0.414524681154285
26600,2.18,0.414524681154285
26700,2.18,0.414524681154285
26800,2.18,0.408291648931752
26900,2.18,0.408291648931752
27000,2.18,0.408291648931752
27100,2.18,0.402045487568721
27200,2.18,0.402045487568721
27300,2.18,0.402045487568721
27400,2.18,0.402045487568721
27500,2.18,0.395787817786982
27600,2.18,0.395787817786982
27700,2.18,0.395787817786982
27800,2.18,0.389520299119495
27900,2.18,0.389520299119495
28000,2.18,0.389520299119495
28100,2.18,0.389520299119495
28200,2.18,0.383244629336152
28300,2.18,0.383244629336152
28400,2.18,0.383244629336152
28500,2.18,0.376962474179364
28600,2.18,0.376962474179364
28700,2.18,0.376962474179364
28800,2.18,0.376962474179364
28900,2.18,0.370675745365144
29000,2.18,0.370675745365144
29100,2.18,0.370675745365144
29200,2.18,0.370675745365144
29300,2.18,0.364386181267284
29400,2.18,0.364386181267284
29500,2.18,0.364386181267284
29600,2.18,0.364386181267284
29700,2.18,0.358095625277484
29800,2.18,0.358095625277484
29900,2.18,0.358095625277484
30000,2.18,0.351805954946226
30100,2.18,0.351805954946226
30200,2.18,0.351805954946226
30300,2.18,0.351805954946226
30400,2.18,0.345519080910898
30500,2.18,0.345519080910898
30600,2.18,0.345519080910898
30700,2.18,0.345519080910898
30800,2.18,0.339236945734064
30900,2.18,0.339236945734064
31000,2.18,0.339236945734064
31100,2.18,0.339236945734064
31200,2.18,0.332961522650199
31300,2.18,0.332961522650199
31400,2.18,0.332961522650199
31500,2.18,0.332961522650199
31600,2.18,0.326694814219424
31700,2.18,0.326694814219424
31800,2.18,0.326694814219424
31900,2.18,0.326694814219424
32000,2.18,0.326694814219424
32100,2.18,0.320438791425781
32200,2.18,0.320438791425781
32300,2.18,0.320438791425781
32400,2.18,0.320438791425781
32500,2.18,0.31419563039565
32600,2.18,0.31419563039565
32700,2.18,0.31419563039565
32800,2.18,0.31419563039565
32900,2.18,0.307967352786026
33000,2.18,0.307967352786026
33100,2.18,0.307967352786026
33200,2.18,0.307967352786026
33300,2.18,0.301756063094313
33400,2.18,0.301756063094313
33500,2.18,0.301756063094313
33600,2.18,0.301756063094313
33700,2.18,0.301756063094313
33800,2.18,0.295563886977535
33900,2.18,0.295563886977535
34000,2.18,0.295563886977535
34100,2.18,0.295563886977535
34200,2.18,0.289393022562158
34300,2.18,0.289393022562158
34400,2.18,0.289393022562158
34500,2.18,0.289393022562158
34600,2.18,0.289393022562158
34700,2.18,0.28324552414478
34800,2.18,0.28324552414478
34900,2.18,0.28324552414478
35000,2.18,0.28324552414478
35100,2.18,0.277123623506004
35200,2.18,0.277123623506004
35300,2.18,0.277123623506004
35400,2.18,0.277123623506004
35500,2.18,0.277123623506004
35600,2.18,0.271029510714497
35700,2.18,0.271029510714497
35800,2.18,0.271029510714497
35900,2.18,0.271029510714497
36000,2.18,0.264965336996519
36100,2.18,0.264965336996519
36200,2.18,0.264965336996519
36300,2.18,0.264965336996519
36400,2.18,0.264965336996519
36500,2.18,0.25893341044531
36600,2.18,0.25893341044531
36700,2.18,0.25893341044531
36800,2.18,0.25893341044531
36900,2.18,0.25893341044531
37000,2.18,0.252935895600714
37100,2.18,0.252935895600714
37200,2.18,0.252935895600714
37300,2.18,0.252935895600714
37400,2.18,0.252935895600714
37500,2.18,0.246975009955264
37600,2.18,0.246975009955264
37700,2.18,0.246975009955264
37800,2.18,0.246975009955264
37900,2.18,0.246975009955264
38000,2.18,0.241052971379634
38100,2.18,0.241052971379634
38200,2.18,0.241052971379634
38300,2.18,0.241052971379634
38400,2.18,0.241052971379634
38500,2.18,0.235171995355459
38600,2.18,0.235171995355459
38700,2.18,0.235171995355459
38800,2.18,0.235171995355459
38900,2.18,0.235171995355459
39000,2.18,0.229334292125184
39100,2.18,0.229334292125184
39200,2.18,0.229334292125184
39300,2.18,0.229334292125184
39400,2.18,0.229334292125184
39500,2.18,0.223542063762517
39600,2.18,0.223542063762517
39700,2.18,0.223542063762517
39800,2.18,0.223542063762517
39900,2.18,0.223542063762517
40000,2.18,0.217797460883117
40100,2.18,0.217797460883117
40200,2.18,0.217797460883117
40300,2.18,0.217797460883117
40400,2.18,0.217797460883117
40500,2.18,0.212102741255945
40600,2.18,0.212102741255945
40700,2.18,0.212102741255945
40800,2.18,0.212102741255945
40900,2.18,0.212102741255945
41000,2.18,0.212102741255945
41100,2.18,0.206460023315729
41200,2.18,0.206460023315729
41300,2.18,0.206460023315729
41400,2.18,0.206460023315729
41500,2.18,0.206460023315729
41600,2.18,0.200871445725354
41700,2.18,0.200871445725354
41800,2.18,0.200871445725354
41900,2.18,0.200871445725354
42000,2.18,0.200871445725354
42100,2.18,0.19533912329449
42200,2.18,0.19533912329449
42300,2.18,0.19533912329449
42400,2.18,0.19533912329449
42500,2.18,0.19533912329449
42600,2.18,0.19533912329449
42700,2.18,0.189865143672538
42800,2.18,0.189865143672538
42900,2.18,0.189865143672538
43000,2.18,0.189865143672538
43100,2.18,0.189865143672538
43200,2.18,0.189865143672538
43300,2.18,0.184451563999375
43400,2.18,0.184451563999375
43500,2.18,0.184451563999375
43600,2.18,0.184451563999375
43700,2.18,0.184451563999375
43800,2.18,0.179100407521058
43900,2.18,0.179100407521058
44000,2.18,0.179100407521058
44100,2.18,0.179100407521058
44200,2.18,0.179100407521058
44300,2.18,0.179100407521058
44400,2.18,0.173813660178079
44500,2.18,0.173813660178079
44600,2.18,0.173813660178079
44700,2.18,0.173813660178079
44800,2.18,0.173813660178079
44900,2.18,0.173813660178079
45000,2.18,0.168593235844731
45100,2.18,0.168593235844731
45200,2.18,0.168593235844731
45300,2.18,0.168593235844731
45400,2.18,0.168593235844731
45500,2.18,0.168593235844731
45600,2.18,0.163441098773179
45700,2.18,0.163441098773179
45800,2.18,0.163441098773179
45900,2.18,0.163441098773179
46000,2.18,0.163441098773179
46100,2.18,0.163441098773179
46200,2.18,0.15835907047464
46300,2.18,0.15835907047464
46400,2.18,0.15835907047464
46500,2.18,0.15835907047464
46600,2.18,0.15835907047464
46700,2.18,0.15835907047464
46800,2.18,0.15334895329186
46900,2.18,0.15334895329186
47000,2.18,0.15334895329186
47100,2.18,0.15334895329186
47200,2.18,0.15334895329186
47300,2.18,0.15334895329186
47400,2.18,0.148412495088954
47500,2.18,0.148412495088954
47600,2.18,0.148412495088954
47700,2.18,0.148412495088954
47800,2.18,0.148412495088954
47900,2.18,0.148412495088954
48000,2.18,0.148412495088954
48100,2.18,0.14355138585932
48200,2.18,0.14355138585932
48300,2.18,0.14355138585932
48400,2.18,0.14355138585932
48500,2.18,0.14355138585932
48600,2.18,0.14355138585932
48700,2.18,0.138767254371347
48800,2.18,0.138767254371347
48900,2.18,0.138767254371347
49000,2.18,0.138767254371347
49100,2.18,0.138767254371347
49200,2.18,0.138767254371347
49300,2.18,0.134061664862751
49400,2.18,0.134061664862751
49500,2.18,0.134061664862751
49600,2.18,0.134061664862751
49700,2.18,0.134061664862751
49800,2.18,0.134061664862751
49900,2.18,0.134061664862751
50000,2.18,0.129436089936276
0,2.2,0
100,2.2,0
200,2.2,0
300,2.2,0
400,2.2,0
500,2.2,0
600,2.2,0
700,2.2,0
800,2.2,0
900,2.2,0
1000,2.2,0
1100,2.2,0
1200,2.2,0.985775890458334
1300,2.2,0.984426153794667
1400,2.2,0.982900079004587
1500,2.2,0.981388981479552
1600,2.2,0.979670728193144
1700,2.2,0.97802305412416
1800,2.2,0.97635521871755
1900,2.2,0.974450680499877
2000,2.2,0.972609601733294
2100,2.2,0.970555674045455
2200,2.2,0.968666757141663
2300,2.2,0.967029885290404
2400,2.2,0.964815205014293
2500,2.2,0.962898788732154
2600,2.2,0.96084515371089
2700,2.2,0.958645129307948
2800,2.2,0.956893681277567
2900,2.2,0.955050754402302
3000,2.2,0.952442991372002
3100,2.2,0.950368793682606
3200,2.2,0.948187522385924
3300,2.2,0.945894511329667
3400,2.2,0.94430109273753
3500,2.2,0.941809666159036
3600,2.2,0.94007899248583
3700,2.2,0.937373942223291
3800,2.2,0.935495296954968
3900,2.2,0.932559656329393
4000,2.2,0.930521586715702
4100,2.2,0.928416375648386
4200,2.2,0.926242022192738
4300,2.2,0.923996302348823
4400,2.2,0.921677628440323
4500,2.2,0.919283339369357
4600,2.2,0.916811405685616
4700,2.2,0.914259405277153
4800,2.2,0.911625373586831
4900,2.2,0.910276800296648
5000,2.2,0.907515044957674
5100,2.2,0.904665116267921
5200,2.2,0.903206147005222
5300,2.2,0.900219293725421
5400,2.2,0.898690606201986
5500,2.2,0.895561092332513
5600,2.2,0.892333202667241
5700,2.2,0.890681370164139
5800,2.2,0.889004101521649
5900,2.2,0.88557140251585
6000,2.2,0.883815282403906
6100,2.2,0.880221756681645
6200,2.2,0.878383645638698
6300,2.2,0.876517494710844
6400,2.2,0.87269947135133
6500,2.2,0.87074703685542
6600,2.2,0.868765113588816
6700,2.2,0.866753333958266
6800,2.2,0.862638725474685
6900,2.2,0.860535151977176
7000,2.2,0.858400074548533
7100,2.2,0.856233589717408
7200,2.2,0.854034846518259
7300,2.2,0.851803624470648
7400,2.2,0.849539543264322
7500,2.2,0.847242221558509
7600,2.2,0.842546327006706
7700,2.2,0.840146987660692
7800,2.2,0.837712719391804
7900,2.2,0.835243447929839
8000,2.2,0.832738634840725
8100,2.2,0.830197895998543
8200,2.2,0.827620847597397
8300,2.2,0.825007106353595
8400,2.2,0.822356289715862
8500,2.2,0.819668016083768
8600,2.2,0.819668016083768
8700,2.2,0.816941754070255
8800,2.2,0.814177425137977
8900,2.2,0.811374502421593
9000,2.2,0.808532610479427
9100,2.2,0.805651376042527
9200,2.2,0.80273042828628
9300,2.2,0.799769399111522
9400,2.2,0.79676792343533
9500,2.2,0.79676792343533
9600,2.2,0.793725639491666
9700,2.2,0.7906420420261
9800,2.2,0.787517069746326
9900,2.2,0.784350226958354
10000,2.2,0.781141168373425
10100,2.2,0.781141168373425
10200,2.2,0.777889553676508
10300,2.2,0.77459504788949
10400,2.2,0.771257321745303
10500,2.2,0.771257321745303
10600,2.2,0.767876052073134
10700,2.2,0.764450780817801
10800,2.2,0.760981479757628
10900,2.2,0.760981479757628
11000,2.2,0.757467706256526
11100,2.2,0.753909165606727
11200,2.2,0.753909165606727
11300,2.2,0.750305571292825
11400,2.2,0.746656645445651
