"ntau","D","pe"
3300,1.9,0.917226325558549
3400,1.9,0.914136270628068
3500,1.9,0.910899319214395
3600,1.9,0.907509433454288
3700,1.9,0.903960712881371
3800,1.9,0.901191170677642
3900,1.9,0.89832603719323
4000,1.9,0.895362689153976
4100,1.9,0.892297947798005
4200,1.9,0.889129064438239
4300,1.9,0.885853061746806
4400,1.9,0.882466900011218
4500,1.9,0.878967638121158
4600,1.9,0.876570368930606
4700,1.9,0.8728751232175
4800,1.9,0.870344152338695
4900,1.9,0.866444038167462
5000,1.9,0.863773410010822
5100,1.9,0.861045326768501
5200,1.9,0.856842718509046
5300,1.9,0.853965987063586
5400,1.9,0.851028053363101
5500,1.9,0.848027872779611
5600,1.9,0.844964393262653
5700,1.9,0.84183655595347
5800,1.9,0.838643449038757
5900,1.9,0.835383847555204
6000,1.9,0.83205652330856
6100,1.9,0.828660551708209
6200,1.9,0.825194850770526
6300,1.9,0.823435513086798
6400,1.9,0.819863185154777
6500,1.9,0.816218416021671
6600,1.9,0.812500269285118
6700,1.9,0.810613209946883
6800,1.9,0.806782593854692
6900,1.9,0.804838767477718
7000,1.9,0.800893406187212
7100,1.9,0.79889160357657
7200,1.9,0.794829234543465
7300,1.9,0.790687289420958
7400,1.9,0.788586202273051
7500,1.9,0.786465009488058
7600,1.9,0.782161063480758
7700,1.9,0.779978199162751
7800,1.9,0.775550052411854
7900,1.9,0.773304518675899
8000,1.9,0.77103784557702
8100,1.9,0.766440590729009
8200,1.9,0.764109766758921
8300,1.9,0.761757319115681
8400,1.9,0.756987222585979
8500,1.9,0.754569202823785
8600,1.9,0.752129235909684
8700,1.9,0.74966693250727
8800,1.9,0.744675297652076
8900,1.9,0.74214575241395
9000,1.9,0.739593582720777
9100,1.9,0.737018686715504
9200,1.9,0.734420964704359
9300,1.9,0.73180031924217
9400,1.9,0.729156655219301
9500,1.9,0.723799903263805
9600,1.9,0.72108663759504
9700,1.9,0.718350130327133
9800,1.9,0.715590034293238
9900,1.9,0.712806534352492
10000,1.9,0.709999290895601
10100,1.9,0.707168363053362
10200,1.9,0.704313680919907
10300,1.9,0.701435177884955
10400,1.9,0.698532790738888
10500,1.9,0.695606459779465
10600,1.9,0.692656128920165
10700,1.9,0.689681745800139
10800,1.9,0.686683261895768
10900,1.9,0.683660632633811
11000,1.9,0.680613817506125
11100,1.9,0.677542904878184
11200,1.9,0.674447612669962
11300,1.9,0.671328038628169
11400,1.9,0.668184282656462
11500,1.9,0.66501607933451
11600,1.9,0.66501607933451
11700,1.9,0.661823539080333
11800,1.9,0.658606653181393
11900,1.9,0.655365417961985
12000,1.9,0.652099834911019
12100,1.9,0.648809910811089
12200,1.9,0.645495657868791
12300,1.9,0.645495657868791
12400,1.9,0.642157093846088
12500,1.9,0.638794359753586
12600,1.9,0.635407249016469
12700,1.9,0.631995915146315
12800,1.9,0.628560399464589
12900,1.9,0.628560399464589
13000,1.9,0.625100749521955
13100,1.9,0.621617019235832
13200,1.9,0.618109382782909
13300,1.9,0.618109382782909
13400,1.9,0.614577678627202
13500,1.9,0.611022095470645
13600,1.9,0.607442714087035
13700,1.9,0.603839622316013
13800,1.9,0.603839622316013
13900,1.9,0.600213025640627
14000,1.9,0.5965628047983
14100,1.9,0.5965628047983
14200,1.9,0.592889180883215
14300,1.9,0.589192271406902
14400,1.9,0.585472201652927
14500,1.9,0.585472201652927
14600,1.9,0.58172910481839
14700,1.9,0.577963122155177
14800,1.9,0.577963122155177
14900,1.9,0.57417440311085
15000,1.9,0.570363105469041
15100,1.9,0.570363105469041
15200,1.9,0.566529395489231
15300,1.9,0.56267365510972
15400,1.9,0.56267365510972
15500,1.9,0.55879565189027
15600,1.9,0.554895787351994
15700,1.9,0.554895787351994
15800,1.9,0.550974263038434
15900,1.9,0.547031289653681
16000,1.9,0.547031289653681
16100,1.9,0.543067087195426
16200,1.9,0.539081885086343
16300,1.9,0.539081885086343
16400,1.9,0.535075922303623
16500,1.9,0.535075922303623
16600,1.9,0.531049447506502
16700,1.9,0.527002816110153
16800,1.9,0.527002816110153
16900,1.9,0.522936101754544
17000,1.9,0.522936101754544
17100,1.9,0.518849680692801
17200,1.9,0.514743841540756
17300,1.9,0.514743841540756
17400,1.9,0.510618883197052
17500,1.9,0.510618883197052
17600,1.9,0.506475114954544
17700,1.9,0.502312949060455
17800,1.9,0.502312949060455
17900,1.9,0.498132529885377
18000,1.9,0.498132529885377
18100,1.9,0.493934383024457
18200,1.9,0.493934383024457
18300,1.9,0.489718677695575
18400,1.9,0.489718677695575
18500,1.9,0.485485868495963
18600,1.9,0.48123632921686
18700,1.9,0.48123632921686
18800,1.9,0.47697044471557
18900,1.9,0.47697044471557
19000,1.9,0.472688610993057
19100,1.9,0.472688610993057
19200,1.9,0.468391235266365
19300,1.9,0.468391235266365
19400,1.9,0.464078736035446
19500,1.9,0.464078736035446
19600,1.9,0.459751627732546
19700,1.9,0.459751627732546
19800,1.9,0.45541018151286
19900,1.9,0.45541018151286
20000,1.9,0.451054935564197
20100,1.9,0.451054935564197
20200,1.9,0.446686354065804
20300,1.9,0.446686354065804
20400,1.9,0.442304912721026
20500,1.9,0.442304912721026
20600,1.9,0.437911179396457
20700,1.9,0.437911179396457
20800,1.9,0.43350549057598
20900,1.9,0.43350549057598
21000,1.9,0.429088517386584
21100,1.9,0.429088517386584
21200,1.9,0.424660622947006
21300,1.9,0.424660622947006
21400,1.9,0.420222420745824
21500,1.9,0.420222420745824
21600,1.9,0.415774455940273
21700,1.9,0.415774455940273
21800,1.9,0.415774455940273
21900,1.9,0.411317285237843
22000,1.9,0.411317285237843
22100,1.9,0.406851476865285
22200,1.9,0.406851476865285
22300,1.9,0.40237761052805
22400,1.9,0.40237761052805
22500,1.9,0.397896350582005
22600,1.9,0.397896350582005
22700,1.9,0.397896350582005
22800,1.9,0.393408152149159
22900,1.9,0.393408152149159
23000,1.9,0.388913703185147
23100,1.9,0.388913703185147
23200,1.9,0.384413628702656
23300,1.9,0.384413628702656
23400,1.9,0.384413628702656
23500,1.9,0.379908564836105
23600,1.9,0.379908564836105
23700,1.9,0.375399158737335
23800,1.9,0.375399158737335
23900,1.9,0.370886068459646
24000,1.9,0.370886068459646
24100,1.9,0.370886068459646
24200,1.9,0.366370097394004
24300,1.9,0.366370097394004
24400,1.9,0.361851653850972
24500,1.9,0.361851653850972
24600,1.9,0.361851653850972
24700,1.9,0.357331564366176
24800,1.9,0.357331564366176
24900,1.9,0.35281052919634
25000,1.9,0.35281052919634
25100,1.9,0.35281052919634
25200,1.9,0.34828925873514
25300,1.9,0.34828925873514
25400,1.9,0.343768473321459
25500,1.9,0.343768473321459
25600,1.9,0.343768473321459
25700,1.9,0.339248965424294
25800,1.9,0.339248965424294
25900,1.9,0.334731348928564
26000,1.9,0.334731348928564
26100,1.9,0.334731348928564
26200,1.9,0.330216436048745
26300,1.9,0.330216436048745
26400,1.9,0.330216436048745
26500,1.9,0.325704984712738
26600,1.9,0.325704984712738
26700,1.9,0.321197761627032
26800,1.9,0.321197761627032
26900,1.9,0.321197761627032
27000,1.9,0.316695542000255
27100,1.9,0.316695542000255
27200,1.9,0.316695542000255
27300,1.9,0.312199166649774
27400,1.9,0.312199166649774
27500,1.9,0.307709311178497
27600,1.9,0.307709311178497
27700,1.9,0.307709311178497
27800,1.9,0.303226832820576
27900,1.9,0.303226832820576
28000,1.9,0.303226832820576
28100,1.9,0.29875259254918
28200,1.9,0.29875259254918
28300,1.9,0.29875259254918
28400,1.9,0.294287292747982
28500,1.9,0.294287292747982
28600,1.9,0.294287292747982
28700,1.9,0.289831862185455
28800,1.9,0.289831862185455
28900,1.9,0.289831862185455
29000,1.9,0.285387018986146
29100,1.9,0.285387018986146
29200,1.9,0.285387018986146
29300,1.9,0.280953648871424
29400,1.9,0.280953648871424
29500,1.9,0.280953648871424
29600,1.9,0.27653258863465
29700,1.9,0.27653258863465
29800,1.9,0.27653258863465
29900,1.9,0.272124679968259
30000,1.9,0.272124679968259
30100,1.9,0.272124679968259
30200,1.9,0.26773076901858
30300,1.9,0.26773076901858
30400,1.9,0.26773076901858
30500,1.9,0.26335175432802
30600,1.9,0.26335175432802
30700,1.9,0.26335175432802
30800,1.9,0.258988391847688
30900,1.9,0.258988391847688
31000,1.9,0.258988391847688
31100,1.9,0.254641587556393
31200,1.9,0.254641587556393
31300,1.9,0.254641587556393
31400,1.9,0.25031220064337
31500,1.9,0.25031220064337
31600,1.9,0.25031220064337
31700,1.9,0.2460010922883
31800,1.9,0.2460010922883
31900,1.9,0.2460010922883
32000,1.9,0.2460010922883
32100,1.9,0.241709169556433
32200,1.9,0.241709169556433
32300,1.9,0.241709169556433
32400,1.9,0.237437206237591
32500,1.9,0.237437206237591
32600,1.9,0.237437206237591
32700,1.9,0.233186154318195
32800,1.9,0.233186154318195
32900,1.9,0.233186154318195
33000,1.9,0.233186154318195
33100,1.9,0.228956790846826
33200,1.9,0.228956790846826
33300,1.9,0.228956790846826
33400,1.9,0.224750022343545
33500,1.9,0.224750022343545
33600,1.9,0.224750022343545
33700,1.9,0.220566750649253
33800,1.9,0.220566750649253
33900,1.9,0.220566750649253
34000,1.9,0.220566750649253
34100,1.9,0.216407753061537
34200,1.9,0.216407753061537
34300,1.9,0.216407753061537
34400,1.9,0.21227392747675
34500,1.9,0.21227392747675
34600,1.9,0.21227392747675
34700,1.9,0.21227392747675
34800,1.9,0.208166127031777
34900,1.9,0.208166127031777
35000,1.9,0.208166127031777
35100,1.9,0.208166127031777
35200,1.9,0.204085238401561
35300,1.9,0.204085238401561
35400,1.9,0.204085238401561
35500,1.9,0.200032030040103
35600,1.9,0.200032030040103
35700,1.9,0.200032030040103
35800,1.9,0.200032030040103
35900,1.9,0.196007379374494
36000,1.9,0.196007379374494
36100,1.9,0.196007379374494
36200,1.9,0.192012119357783
36300,1.9,0.192012119357783
36400,1.9,0.192012119357783
36500,1.9,0.192012119357783
36600,1.9,0.188047076165223
36700,1.9,0.188047076165223
36800,1.9,0.188047076165223
36900,1.9,0.188047076165223
37000,1.9,0.184113102338566
37100,1.9,0.184113102338566
37200,1.9,0.184113102338566
37300,1.9,0.184113102338566
37400,1.9,0.180210939851804
37500,1.9,0.180210939851804
37600,1.9,0.180210939851804
37700,1.9,0.180210939851804
37800,1.9,0.176341424903395
37900,1.9,0.176341424903395
38000,1.9,0.176341424903395
38100,1.9,0.172505381062095
38200,1.9,0.172505381062095
38300,1.9,0.172505381062095
38400,1.9,0.172505381062095
38500,1.9,0.168703556638395
38600,1.9,0.168703556638395
38700,1.9,0.168703556638395
38800,1.9,0.168703556638395
38900,1.9,0.16493669160625
39000,1.9,0.16493669160625
39100,1.9,0.16493669160625
39200,1.9,0.16493669160625
39300,1.9,0.161205576205801
39400,1.9,0.161205576205801
39500,1.9,0.161205576205801
39600,1.9,0.161205576205801
39700,1.9,0.157510956206468
39800,1.9,0.157510956206468
39900,1.9,0.157510956206468
40000,1.9,0.157510956206468
40100,1.9,0.157510956206468
40200,1.9,0.153853563978346
40300,1.9,0.153853563978346
40400,1.9,0.153853563978346
40500,1.9,0.153853563978346
40600,1.9,0.150234145341675
40700,1.9,0.150234145341675
40800,1.9,0.150234145341675
40900,1.9,0.150234145341675
41000,1.9,0.146653347686638
41100,1.9,0.146653347686638
41200,1.9,0.146653347686638
41300,1.9,0.146653347686638
41400,1.9,0.143111887010707
41500,1.9,0.143111887010707
41600,1.9,0.143111887010707
41700,1.9,0.143111887010707
41800,1.9,0.139610434578383
41900,1.9,0.139610434578383
42000,1.9,0.139610434578383
42100,1.9,0.139610434578383
42200,1.9,0.139610434578383
42300,1.9,0.136149669531731
42400,1.9,0.136149669531731
42500,1.9,0.136149669531731
42600,1.9,0.136149669531731
42700,1.9,0.132730177384802
42800,1.9,0.132730177384802
42900,1.9,0.132730177384802
43000,1.9,0.132730177384802
43100,1.9,0.132730177384802
43200,1.9,0.129352601490661
43300,1.9,0.129352601490661
43400,1.9,0.129352601490661
43500,1.9,0.129352601490661
43600,1.9,0.126017540151213
43700,1.9,0.126017540151213
43800,1.9,0.126017540151213
43900,1.9,0.126017540151213
44000,1.9,0.126017540151213
44100,1.9,0.122725594175786
44200,1.9,0.122725594175786
44300,1.9,0.122725594175786
44400,1.9,0.122725594175786
44500,1.9,0.119477297291671
44600,1.9,0.119477297291671
44700,1.9,0.119477297291671
44800,1.9,0.119477297291671
44900,1.9,0.119477297291671
45000,1.9,0.1162731641739
45100,1.9,0.1162731641739
45200,1.9,0.1162731641739
45300,1.9,0.1162731641739
45400,1.9,0.113113731440326
45500,1.9,0.113113731440326
45600,1.9,0.113113731440326
45700,1.9,0.113113731440326
45800,1.9,0.113113731440326
45900,1.9,0.109999510487375
46000,1.9,0.109999510487375
46100,1.9,0.109999510487375
46200,1.9,0.109999510487375
46300,1.9,0.109999510487375
46400,1.9,0.106930928060581
46500,1.9,0.106930928060581
46600,1.9,0.106930928060581
46700,1.9,0.106930928060581
46800,1.9,0.106930928060581
46900,1.9,0.103908448724012
47000,1.9,0.103908448724012
47100,1.9,0.103908448724012
47200,1.9,0.103908448724012
47300,1.9,0.103908448724012
47400,1.9,0.100932510138918
47500,1.9,0.100932510138918
47600,1.9,0.100932510138918
47700,1.9,0.100932510138918
47800,1.9,0.098003468410401
47900,1.9,0.098003468410401
48000,1.9,0.098003468410401
48100,1.9,0.098003468410401
48200,1.9,0.098003468410401
48300,1.9,0.0951217107702293
48400,1.9,0.0951217107702293
48500,1.9,0.0951217107702293
48600,1.9,0.0951217107702293
48700,1.9,0.0951217107702293
48800,1.9,0.0951217107702293
48900,1.9,0.0922875789395731
49000,1.9,0.0922875789395731
49100,1.9,0.0922875789395731
49200,1.9,0.0922875789395731
49300,1.9,0.0922875789395731
49400,1.9,0.0895014042538213
49500,1.9,0.0895014042538213
49600,1.9,0.0895014042538213
49700,1.9,0.0895014042538213
49800,1.9,0.0895014042538213
49900,1.9,0.0867634407921935
50000,1.9,0.0867634407921935
0,1.92,0
100,1.92,0
200,1.92,0
300,1.92,0
400,1.92,0
500,1.92,0
600,1.92,0
700,1.92,0
800,1.92,0
900,1.92,0
1000,1.92,0
1100,1.92,0
1200,1.92,0
1300,1.92,0
1400,1.92,0
1500,1.92,0
1600,1.92,0
1700,1.92,0.967037264352174
1800,1.92,0.963371698779126
1900,1.92,0.960179896461536
2000,1.92,0.956790557318565
2100,1.92,0.953575612992146
2200,1.92,0.950540770545784
2300,1.92,0.947507802166091
2400,1.92,0.94413120366698
2500,1.92,0.940871716685775
2600,1.92,0.937834654017841
2700,1.92,0.934558211091282
2800,1.92,0.931633778678758
2900,1.92,0.928523174315958
3000,1.92,0.925216809186223
3100,1.92,0.922423648582388
3200,1.92,0.918738309122201
3300,1.92,0.915628142955004
3400,1.92,0.912367331846003
3500,1.92,0.909819280483213
3600,1.92,0.906280200522166
3700,1.92,0.90351622429511
3800,1.92,0.899678864179402
3900,1.92,0.896683186105561
4000,1.92,0.893583333859331
4100,1.92,0.890376241154778
4200,1.92,0.887058935225036
4300,1.92,0.883627889391132
4400,1.92,0.881275816995696
4500,1.92,0.877648185488312
4600,1.92,0.875161957962022
4700,1.92,0.871328529342282
4800,1.92,0.868701802136567
4900,1.92,0.864652601559458
5000,1.92,0.861878852158952
5100,1.92,0.859044429150903
5200,1.92,0.856148251865513
5300,1.92,0.85168580974345
5400,1.92,0.848630613659748
5500,1.92,0.845509809650864
5600,1.92,0.84232212439783
5700,1.92,0.839066589485011
5800,1.92,0.835742074497305
5900,1.92,0.834053594862994
6000,1.92,0.830623479810115
6100,1.92,0.827121539287757
6200,1.92,0.823546780302811
6300,1.92,0.81989775525383
6400,1.92,0.818045092162046
6500,1.92,0.814282749369907
6600,1.92,0.810443431726993
6700,1.92,0.808494550721964
6800,1.92,0.804537633233628
6900,1.92,0.802529313246841
7000,1.92,0.798452244944311
7100,1.92,0.79638336169557
7200,1.92,0.79218361257067
7300,1.92,0.790052616175975
7400,1.92,0.785727691187982
7500,1.92,0.783533489521714
7600,1.92,0.779080931725339
7700,1.92,0.776822308031217
7800,1.92,0.774542087079319
7900,1.92,0.769915616596204
8000,1.92,0.767569251684257
8100,1.92,0.765200771109036
8200,1.92,0.760396254990377
8300,1.92,0.75796011427646
8400,1.92,0.755501223139198
8500,1.92,0.75301946223003
8600,1.92,0.750514714010455
8700,1.92,0.745435795033862
8800,1.92,0.742861399002452
8900,1.92,0.740263565285831
9000,1.92,0.737642186670074
9100,1.92,0.734997158273355
9200,1.92,0.732328377639169
9300,1.92,0.726919296330813
9400,1.92,0.724178668903285
9500,1.92,0.721413905594968
9600,1.92,0.718624917537604
9700,1.92,0.715811750642416
9800,1.92,0.712974058089644
9900,1.92,0.710111892740101
10000,1.92,0.707225178459349
10100,1.92,0.704313842570403
10200,1.92,0.701377815966959
10300,1.92,0.698417033228437
10400,1.92,0.695431432736825
10500,1.92,0.69242095679531
10600,1.92,0.689385551748678
10700,1.92,0.686325168105488
10800,1.92,0.683239886412638
10900,1.92,0.680129413312187
11000,1.92,0.676993839373189
11100,1.92,0.673833133015496
11200,1.92,0.670647267459275
11300,1.92,0.670647267459275
11400,1.92,0.667436220857287
11500,1.92,0.664199976428758
11600,1.92,0.660938644216045
11700,1.92,0.657651974053967
11800,1.92,0.654340087478803
11900,1.92,0.651002989344679
12000,1.92,0.647640690264442
12100,1.92,0.647640690264442
12200,1.92,0.644253206751371
12300,1.92,0.640840561363565
12400,1.92,0.63740278284886
12500,1.92,0.63394002296278
12600,1.92,0.630452088830602
12700,1.92,0.630452088830602
12800,1.92,0.626939146423827
12900,1.92,0.623401250720872
13000,1.92,0.61983846363246
13100,1.92,0.61983846363246
13200,1.92,0.61625085415117
13300,1.92,0.61263861126311
13400,1.92,0.609001592304221
13500,1.92,0.609001592304221
13600,1.92,0.605340001935422
13700,1.92,0.601653938998638
13800,1.92,0.597943510181032
13900,1.92,0.597943510181032
14000,1.92,0.594208830168723
14100,1.92,0.590450021800574
14200,1.92,0.590450021800574
14300,1.92,0.586667216221974
14400,1.92,0.582860553038451
14500,1.92,0.57903028703473
14600,1.92,0.57903028703473
14700,1.92,0.575176360940644
14800,1.92,0.571299048353333
14900,1.92,0.571299048353333
15000,1.92,0.567398524247429
15100,1.92,0.563475076465694
15200,1.92,0.563475076465694
15300,1.92,0.559528690464305
15400,1.92,0.555559673789749
15500,1.92,0.555559673789749
15600,1.92,0.551568239195499
15700,1.92,0.547554609247678
15800,1.92,0.547554609247678
15900,1.92,0.543519016469116
16000,1.92,0.543519016469116
16100,1.92,0.539461703481499
16200,1.92,0.535382923145458
16300,1.92,0.535382923145458
16400,1.92,0.531282938698363
16500,1.92,0.531282938698363
16600,1.92,0.527162023889636
16700,1.92,0.523020559386137
16800,1.92,0.523020559386137
16900,1.92,0.518858742447161
17000,1.92,0.518858742447161
17100,1.92,0.514676784139236
17200,1.92,0.51047509819619
17300,1.92,0.51047509819619
17400,1.92,0.506254012855401
17500,1.92,0.506254012855401
17600,1.92,0.502013867613711
17700,1.92,0.502013867613711
17800,1.92,0.497755013339098
17900,1.92,0.493477812377856
18000,1.92,0.493477812377856
18100,1.92,0.489182638657461
18200,1.92,0.489182638657461
18300,1.92,0.484869877784267
18400,1.92,0.484869877784267
18500,1.92,0.480540015556441
18600,1.92,0.480540015556441
18700,1.92,0.47619328347412
18800,1.92,0.47619328347412
18900,1.92,0.471830192028584
19000,1.92,0.471830192028584
19100,1.92,0.467451174412906
19200,1.92,0.467451174412906
19300,1.92,0.463056675905284
19400,1.92,0.463056675905284
19500,1.92,0.458647153931712
19600,1.92,0.458647153931712
19700,1.92,0.454223161732891
19800,1.92,0.454223161732891
19900,1.92,0.449785012829719
20000,1.92,0.449785012829719
20100,1.92,0.445333286152054
20200,1.92,0.445333286152054
20300,1.92,0.440868569295613
20400,1.92,0.440868569295613
20500,1.92,0.436391218004199
20600,1.92,0.436391218004199
20700,1.92,0.431901845512401
20800,1.92,0.431901845512401
20900,1.92,0.427400995417791
21000,1.92,0.427400995417791
21100,1.92,0.422889223692063
21200,1.92,0.422889223692063
21300,1.92,0.418367098671053
21400,1.92,0.418367098671053
21500,1.92,0.413835201034023
21600,1.92,0.413835201034023
21700,1.92,0.413835201034023
21800,1.92,0.409294123773009
21900,1.92,0.409294123773009
22000,1.92,0.404744546600036
22100,1.92,0.404744546600036
22200,1.92,0.400186937167275
22300,1.92,0.400186937167275
22400,1.92,0.395622000498033
22500,1.92,0.395622000498033
22600,1.92,0.395622000498033
22700,1.92,0.391050378315038
22800,1.92,0.391050378315038
22900,1.92,0.386472724337058
23000,1.92,0.386472724337058
23100,1.92,0.381889774221056
23200,1.92,0.381889774221056
23300,1.92,0.381889774221056
23400,1.92,0.377302064180877
23500,1.92,0.377302064180877
23600,1.92,0.37271042303244
23700,1.92,0.37271042303244
23800,1.92,0.37271042303244
23900,1.92,0.36811541324101
24000,1.92,0.36811541324101
24100,1.92,0.36351781631152
24200,1.92,0.36351781631152
24300,1.92,0.36351781631152
24400,1.92,0.358918355426246
24500,1.92,0.358918355426246
24600,1.92,0.354317764802199
24700,1.92,0.354317764802199
24800,1.92,0.354317764802199
24900,1.92,0.349716789498959
25000,1.92,0.349716789498959
25100,1.92,0.345116185211884
25200,1.92,0.345116185211884
25300,1.92,0.345116185211884
25400,1.92,0.340516780711036
25500,1.92,0.340516780711036
25600,1.92,0.335919226023079
25700,1.92,0.335919226023079
25800,1.92,0.335919226023079
25900,1.92,0.331324370961634
26000,1.92,0.331324370961634
26100,1.92,0.331324370961634
26200,1.92,0.326733011395847
26300,1.92,0.326733011395847
26400,1.92,0.322145952568234
26500,1.92,0.322145952568234
26600,1.92,0.322145952568234
26700,1.92,0.317564008794781
26800,1.92,0.317564008794781
26900,1.92,0.317564008794781
27000,1.92,0.312988060573433
27100,1.92,0.312988060573433
27200,1.92,0.312988060573433
27300,1.92,0.308418880204072
27400,1.92,0.308418880204072
27500,1.92,0.303857251406719
27600,1.92,0.303857251406719
27700,1.92,0.303857251406719
27800,1.92,0.29930407910201
27900,1.92,0.29930407910201
28000,1.92,0.29930407910201
28100,1.92,0.294760217898032
28200,1.92,0.294760217898032
28300,1.92,0.294760217898032
28400,1.92,0.290226529328523
28500,1.92,0.290226529328523
28600,1.92,0.290226529328523
28700,1.92,0.285703881435344
28800,1.92,0.285703881435344
28900,1.92,0.285703881435344
29000,1.92,0.281193200041733
29100,1.92,0.281193200041733
29200,1.92,0.281193200041733
29300,1.92,0.276695260557711
29400,1.92,0.276695260557711
29500,1.92,0.276695260557711
29600,1.92,0.272211000499337
29700,1.92,0.272211000499337
29800,1.92,0.272211000499337
29900,1.92,0.267741309424271
30000,1.92,0.267741309424271
30100,1.92,0.267741309424271
30200,1.92,0.263287081053405
30300,1.92,0.263287081053405
30400,1.92,0.263287081053405
30500,1.92,0.258849212750284
30600,1.92,0.258849212750284
30700,1.92,0.258849212750284
30800,1.92,0.258849212750284
30900,1.92,0.254428651748047
31000,1.92,0.254428651748047
31100,1.92,0.254428651748047
31200,1.92,0.250026206645153
31300,1.92,0.250026206645153
31400,1.92,0.250026206645153
31500,1.92,0.245642875194381
31600,1.92,0.245642875194381
31700,1.92,0.245642875194381
31800,1.92,0.241279472633183
31900,1.92,0.241279472633183
32000,1.92,0.241279472633183
32100,1.92,0.241279472633183
32200,1.92,0.236936952212183
32300,1.92,0.236936952212183
32400,1.92,0.236936952212183
32500,1.92,0.232616264069742
32600,1.92,0.232616264069742
32700,1.92,0.232616264069742
32800,1.92,0.228318228633275
32900,1.92,0.228318228633275
33000,1.92,0.228318228633275
33100,1.92,0.228318228633275
33200,1.92,0.22404379533108
33300,1.92,0.22404379533108
33400,1.92,0.22404379533108
33500,1.92,0.219793868141517
33600,1.92,0.219793868141517
33700,1.92,0.219793868141517
33800,1.92,0.219793868141517
33900,1.92,0.215569348578696
34000,1.92,0.215569348578696
34100,1.92,0.215569348578696
34200,1.92,0.211371173898715
34300,1.92,0.211371173898715
34400,1.92,0.211371173898715
34500,1.92,0.211371173898715
34600,1.92,0.207200159950746
34700,1.92,0.207200159950746
34800,1.92,0.207200159950746
34900,1.92,0.207200159950746
35000,1.92,0.203057236390575
35100,1.92,0.203057236390575
35200,1.92,0.203057236390575
35300,1.92,0.198943287806382
35400,1.92,0.198943287806382
35500,1.92,0.198943287806382
35600,1.92,0.198943287806382
35700,1.92,0.194859192724548
35800,1.92,0.194859192724548
35900,1.92,0.194859192724548
36000,1.92,0.194859192724548
36100,1.92,0.190805857969427
36200,1.92,0.190805857969427
36300,1.92,0.190805857969427
36400,1.92,0.186784076629465
36500,1.92,0.186784076629465
36600,1.92,0.186784076629465
36700,1.92,0.186784076629465
36800,1.92,0.182794773989806
36900,1.92,0.182794773989806
37000,1.92,0.182794773989806
37100,1.92,0.182794773989806
37200,1.92,0.178838728677795
37300,1.92,0.178838728677795
37400,1.92,0.178838728677795
37500,1.92,0.178838728677795
37600,1.92,0.174916811841308
37700,1.92,0.174916811841308
37800,1.92,0.174916811841308
37900,1.92,0.174916811841308
38000,1.92,0.171029880923137
38100,1.92,0.171029880923137
38200,1.92,0.171029880923137
38300,1.92,0.171029880923137
38400,1.92,0.167178686683036
38500,1.92,0.167178686683036
38600,1.92,0.167178686683036
38700,1.92,0.167178686683036
38800,1.92,0.163364063487629
38900,1.92,0.163364063487629
39000,1.92,0.163364063487629
39100,1.92,0.163364063487629
39200,1.92,0.159586800316232
39300,1.92,0.159586800316232
39400,1.92,0.159586800316232
39500,1.92,0.159586800316232
39600,1.92,0.155847672192949
39700,1.92,0.155847672192949
39800,1.92,0.155847672192949
39900,1.92,0.155847672192949
40000,1.92,0.15214746733506
40100,1.92,0.15214746733506
40200,1.92,0.15214746733506
40300,1.92,0.15214746733506
40400,1.92,0.15214746733506
40500,1.92,0.148486873760124
40600,1.92,0.148486873760124
40700,1.92,0.148486873760124
40800,1.92,0.148486873760124
40900,1.92,0.144866648455014
41000,1.92,0.144866648455014
41100,1.92,0.144866648455014
41200,1.92,0.144866648455014
41300,1.92,0.141287502500489
41400,1.92,0.141287502500489
41500,1.92,0.141287502500489
41600,1.92,0.141287502500489
41700,1.92,0.137750154309929
41800,1.92,0.137750154309929
41900,1.92,0.137750154309929
42000,1.92,0.137750154309929
42100,1.92,0.137750154309929
42200,1.92,0.134255226775122
42300,1.92,0.134255226775122
42400,1.92,0.134255226775122
42500,1.92,0.134255226775122
42600,1.92,0.130803400619014
42700,1.92,0.130803400619014
42800,1.92,0.130803400619014
42900,1.92,0.130803400619014
43000,1.92,0.130803400619014
43100,1.92,0.127395333558579
43200,1.92,0.127395333558579
43300,1.92,0.127395333558579
43400,1.92,0.127395333558579
43500,1.92,0.124031614014099
43600,1.92,0.124031614014099
43700,1.92,0.124031614014099
43800,1.92,0.124031614014099
43900,1.92,0.124031614014099
44000,1.92,0.120712811028342
44100,1.92,0.120712811028342
44200,1.92,0.120712811028342
44300,1.92,0.120712811028342
44400,1.92,0.120712811028342
44500,1.92,0.117439516668728
44600,1.92,0.117439516668728
44700,1.92,0.117439516668728
44800,1.92,0.117439516668728
44900,1.92,0.114212276101401
45000,1.92,0.114212276101401
45100,1.92,0.114212276101401
45200,1.92,0.114212276101401
45300,1.92,0.114212276101401
45400,1.92,0.111031610378501
45500,1.92,0.111031610378501
45600,1.92,0.111031610378501
45700,1.92,0.111031610378501
45800,1.92,0.111031610378501
45900,1.92,0.107898035555664
46000,1.92,0.107898035555664
46100,1.92,0.107898035555664
46200,1.92,0.107898035555664
46300,1.92,0.107898035555664
46400,1.92,0.104811982130647
46500,1.92,0.104811982130647
46600,1.92,0.104811982130647
46700,1.92,0.104811982130647
46800,1.92,0.104811982130647
46900,1.92,0.101773915141549
